Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating,Age Band,Continent
62,Non-binary,Bachelor's,Widowed,42369.0,764,8916.0,Personal,Employed,4,Excellent,0.21043687601784322,172757,2,West Ericaburgh,SD,Palau,4,2,Low,>=60,Oceania
69,Female,Master's,Divorced,23415.0,719,34713.0,Business,Unemployed,14,Fair,1.482511210762332,258196,2,Hunttown,AS,Brazil,2,2,Low,>=60,South America
53,Non-binary,High School,Widowed,82969.0,625,8488.0,Personal,Self-employed,6,Excellent,0.10230326989598525,54530,3,South Amy,CO,Romania,2,0,Low,45-59,Europe
37,Male,High School,Divorced,87238.0,694,33491.0,Home,Self-employed,0,Excellent,0.38390380338843166,164875,1,West Jason,DE,Honduras,1,0,Low,30-44,North America
54,Male,PhD,Divorced,81276.0,719,35106.0,Home,Unemployed,8,Fair,0.4319356267532851,207728,0,East Barbara,ND,Iraq,4,0,Medium,45-59,Asia
64,Female,PhD,Widowed,97850.0,722,22349.0,Personal,Self-employed,2,Excellent,0.22840061318344404,84277,0,New Alexanderview,IL,Bahrain,1,0,Medium,>=60,Asia
30,Male,Master's,Divorced,74607.0,716,32577.0,Home,Self-employed,13,Poor,0.43664803570710525,148715,4,Espinozaview,GU,Colombia,4,2,Low,30-44,South America
18,Male,PhD,Widowed,100350.0,730,41649.0,Personal,Unemployed,16,Good,0.4150373692077728,167172,2,West Stevenside,VI,Isle of Man,1,1,High,18-29,Europe
31,Female,Master's,Widowed,35640.0,630,12649.0,Auto,Employed,16,Poor,0.3549102132435466,33121,3,Clarkchester,PR,Mozambique,0,1,Medium,30-44,Africa
47,Male,Bachelor's,Divorced,70646.0,769,32503.0,Personal,Employed,12,Poor,0.4600826656852476,49616,2,East Priscilla,CO,Mozambique,4,1,Low,45-59,Africa
29,Non-binary,High School,Single,76342.0,613,25436.0,Business,Employed,15,Fair,0.3331848785727385,248335,1,Nicholasberg,MI,Seychelles,0,2,High,18-29,Africa
56,Male,High School,Married,30515.0,746,31287.0,Home,Unemployed,12,Excellent,1.02529903326233,132289,0,Carlosburgh,NE,Egypt,0,0,Medium,45-59,Africa
46,Male,High School,Single,20093.0,681,47765.0,Auto,Unemployed,2,Poor,2.377196038421341,167295,0,Torresstad,NE,Cambodia,4,2,Medium,45-59,Asia
24,Female,Master's,Divorced,83440.0,765,25358.0,Home,Employed,9,Fair,0.30390699904122725,285619,1,Alexshire,MT,Saint Martin,1,1,Medium,18-29,North America
58,Non-binary,High School,Married,83627.0,793,22791.0,Home,Self-employed,13,Fair,0.27253159864637017,50328,2,Johnsonville,WI,Guatemala,0,2,Low,45-59,North America
29,Male,Master's,Divorced,75735.0,725,26814.0,Business,Self-employed,8,Poor,0.3540503069914835,231409,0,Riverafort,MP,Anguilla,3,2,Low,18-29,North America
55,Female,Master's,Single,90726.0,694,15589.0,Home,Employed,18,Good,0.1718250556621035,136060,1,Michaelton,NM,Cook Islands,3,2,Low,45-59,Oceania
53,Non-binary,Bachelor's,Widowed,33102.0,653,8038.0,Business,Self-employed,8,Good,0.2428252069361368,252864,3,Kimstad,KY,Mali,4,1,High,45-59,Africa
21,Male,Bachelor's,Married,107399.0,625,31875.0,Business,Employed,4,Poor,0.29679047290943117,135252,1,Tylerchester,MP,Sri Lanka,1,2,Low,18-29,Asia
39,Non-binary,High School,Single,103697.0,614,28889.0,Personal,Self-employed,14,Good,0.2785905088864673,115678,3,Stevenbury,SC,Mongolia,2,2,Low,30-44,Asia
19,Female,High School,Married,75491.0,614,6912.0,Home,Self-employed,4,Good,0.09156058338080036,29698,1,South Janice,NH,Sri Lanka,4,1,Low,18-29,Asia
49,Male,Bachelor's,Married,71932.0,730,32692.0,Personal,Employed,13,Excellent,0.45448479119168106,260913,2,Williamsfurt,HI,Svalbard & Jan Mayen Islands,0,0,Medium,45-59,Europe
55,Non-binary,Master's,Single,43434.0,790,15426.0,Home,Unemployed,15,Poor,0.35515955242436803,281993,1,Coxshire,SD,Poland,3,1,Medium,45-59,Europe
24,Non-binary,Master's,Widowed,65168.0,610,43992.0,Business,Unemployed,10,Fair,0.6750552418364841,39793,4,New Matthew,PW,New Zealand,4,0,Low,18-29,Oceania
52,Female,Bachelor's,Widowed,110576.0,722,17926.0,Business,Unemployed,11,Poor,0.16211474461004197,158653,3,Natashaton,VI,Uganda,3,0,Low,45-59,Africa
54,Male,Bachelor's,Divorced,98821.0,770,28664.0,Business,Self-employed,7,Excellent,0.2900598051021544,94407,1,Singletontown,SD,Svalbard & Jan Mayen Islands,3,0,High,45-59,Europe
32,Male,PhD,Divorced,46897.0,675,9358.0,Business,Self-employed,13,Fair,0.19954368083246263,286267,2,Charlesshire,MS,Estonia,4,1,Low,30-44,Europe
41,Non-binary,PhD,Married,76389.0,687,26031.0,Business,Unemployed,13,Excellent,0.34076895888151437,138207,4,Port Mariah,MN,Bouvet Island (Bouvetoya),4,2,Medium,30-44,Antarctica
33,Non-binary,PhD,Single,57471.0,632,23350.0,Business,Unemployed,17,Good,0.4062918689425971,170350,2,West Brittany,NY,Nicaragua,2,0,Medium,30-44,North America
48,Male,High School,Single,68957.0,637,10063.0,Auto,Employed,0,Poor,0.14593152254303407,167519,2,Angelaland,WV,Germany,0,0,Medium,45-59,Europe
23,Non-binary,Master's,Widowed,76049.0,799,7879.0,Auto,Employed,8,Excellent,0.10360425515128405,280597,3,Port Jody,MD,Serbia,4,1,Low,18-29,Europe
26,Male,High School,Single,32770.0,707,42630.0,Auto,Unemployed,6,Poor,1.3008849557522124,87512,4,South Shawn,MH,Eritrea,1,0,Medium,18-29,Africa
41,Non-binary,High School,Single,88354.0,733,17985.0,Personal,Employed,1,Excellent,0.20355614912737396,33514,0,Cruzchester,RI,Bosnia and Herzegovina,1,0,Low,30-44,Europe
64,Female,Bachelor's,Divorced,34988.0,716,21847.0,Personal,Employed,0,Good,0.6244140848290842,163213,3,Sandrachester,AS,Egypt,2,2,Low,>=60,Africa
39,Non-binary,PhD,Divorced,104480.0,775,6119.0,Auto,Employed,3,Fair,0.05856623277182236,242511,2,East Williamville,DC,Kiribati,2,1,Medium,30-44,Oceania
57,Female,Master's,Married,62912.0,776,23898.0,Auto,Employed,18,Poor,0.37986393692777215,73140,4,Lake Jessica,WA,French Southern Territories,3,0,Low,45-59,Antarctica
55,Male,Master's,Divorced,64828.0,789,42223.0,Personal,Self-employed,4,Excellent,0.6513080767569569,86025,3,East Paulfort,UT,Tanzania,2,0,Medium,45-59,Africa
52,Female,PhD,Widowed,32318.0,738,24042.0,Business,Self-employed,6,Fair,0.7439197970171422,228259,0,Garciamouth,MS,British Virgin Islands,1,2,Low,45-59,North America
33,Male,Master's,Married,89833.0,625,15065.0,Home,Unemployed,10,Poor,0.16770006567742365,177248,4,Josephville,MN,Ukraine,1,2,High,30-44,Europe
59,Male,Master's,Single,95186.0,704,17705.0,Business,Unemployed,8,Fair,0.18600424432164395,243505,3,Lisaland,IA,Hong Kong,1,0,Medium,45-59,Asia
50,Female,Master's,Married,69339.0,611,24500.0,Home,Unemployed,11,Poor,0.3533365061509396,47620,2,Port Virginiaside,VA,Tokelau,0,1,Medium,45-59,Oceania
53,Non-binary,Master's,Single,98731.0,746,10335.0,Home,Unemployed,1,Good,0.10467836849621699,232793,4,Kyleborough,KY,Morocco,1,1,Low,45-59,Africa
66,Non-binary,High School,Divorced,30273.0,795,47919.0,Personal,Employed,17,Poor,1.5828956495887425,190375,0,East William,MO,Mongolia,4,0,Low,>=60,Asia
63,Male,Master's,Married,49665.0,674,10298.0,Business,Employed,7,Excellent,0.20734923990737944,125549,0,South Nancychester,HI,British Indian Ocean Territory (Chagos Archipelago),3,2,High,>=60,Asia
31,Male,PhD,Single,53709.0,712,8961.0,Personal,Unemployed,11,Poor,0.1668435457744512,46271,3,Cooleyville,MP,Singapore,0,2,Low,30-44,Asia
42,Female,Bachelor's,Widowed,90784.0,624,29989.0,Business,Self-employed,6,Poor,0.33033353894959466,101339,3,New Kevinbury,MT,Nepal,2,1,Medium,30-44,Asia
53,Female,High School,Married,27282.0,632,32759.0,Personal,Unemployed,5,Good,1.2007550766072868,40730,4,Smithmouth,VT,Israel,0,0,Low,45-59,Asia
28,Female,Master's,Widowed,85951.0,662,20685.0,Home,Employed,16,Excellent,0.24066037626089284,176640,1,West Emilytown,PR,Netherlands Antilles,4,2,High,18-29,North America
48,Male,Bachelor's,Widowed,29542.0,627,29284.0,Auto,Self-employed,18,Excellent,0.9912666711800149,227183,0,Wellsfort,IA,Western Sahara,1,1,High,45-59,Africa
53,Non-binary,Bachelor's,Single,115446.0,617,40503.0,Personal,Unemployed,10,Poor,0.35083935346395717,125592,2,Taylorview,VA,Mozambique,2,2,Medium,45-59,Africa
35,Non-binary,High School,Widowed,59433.0,670,40175.0,Personal,Self-employed,19,Fair,0.6759712617569363,209448,0,East Brittanyside,NM,Grenada,0,0,Low,30-44,North America
46,Male,High School,Widowed,33566.0,666,49211.0,Home,Unemployed,6,Fair,1.4660966454150033,196864,0,Deniseburgh,CT,Saint Vincent and the Grenadines,3,1,Low,45-59,North America
64,Male,Master's,Single,60733.0,742,42313.0,Auto,Self-employed,0,Good,0.6967052508520903,55918,0,Hoffmanstad,MD,Afghanistan,4,0,Low,>=60,Asia
30,Male,Master's,Widowed,30687.0,735,29432.0,Personal,Employed,11,Excellent,0.9591032033108482,21664,4,South Nicolas,FL,Sri Lanka,4,2,High,30-44,Asia
29,Female,High School,Married,105476.0,756,40166.0,Auto,Self-employed,19,Good,0.38080700822936026,255729,1,New Alishashire,WA,Turkey,4,0,Low,18-29,Asia
19,Non-binary,High School,Widowed,82245.0,758,39825.0,Auto,Unemployed,12,Fair,0.4842239649826737,40047,3,Randallfort,MO,Falkland Islands (Malvinas),2,2,Low,18-29,South America
56,Male,Bachelor's,Divorced,104166.0,663,37523.0,Home,Self-employed,14,Good,0.3602231054278747,244472,4,South Cassandra,FL,Ghana,2,2,Low,45-59,Africa
69,Male,Bachelor's,Divorced,81248.0,697,32192.0,Personal,Unemployed,15,Good,0.3962189838519102,44435,1,Sierrabury,PW,Slovakia (Slovak Republic),2,2,Low,>=60,Europe
31,Non-binary,Bachelor's,Single,70711.0,732,30552.0,Business,Employed,18,Excellent,0.4320685607614091,235495,2,New Scottland,MT,Zambia,0,1,High,30-44,Africa
34,Female,PhD,Widowed,50383.0,656,35210.0,Auto,Employed,3,Poor,0.6988468332572495,118420,4,North Maryberg,MA,Gibraltar,2,0,Low,30-44,Europe
29,Male,Master's,Married,88273.0,671,48226.0,Personal,Employed,10,Excellent,0.546327869223885,165161,4,East Raymond,TN,Benin,0,1,Medium,18-29,Africa
23,Non-binary,Master's,Married,92161.0,751,24898.0,Personal,Employed,3,Good,0.27015765887956944,182805,2,South Philip,SD,Mauritius,2,0,Medium,18-29,Africa
20,Male,High School,Single,24015.0,639,47780.0,Personal,Employed,10,Good,1.9895898396835312,81356,4,Patrickmouth,WY,Northern Mariana Islands,1,0,Medium,18-29,Oceania
35,Male,Master's,Widowed,20059.0,657,47542.0,Auto,Employed,1,Excellent,2.370108180866444,265108,1,Lewisport,TX,Macao,0,0,Low,30-44,Asia
60,Male,Bachelor's,Divorced,37279.0,797,7681.0,Home,Unemployed,8,Excellent,0.20604093457442527,225246,3,Christinastad,SD,Bosnia and Herzegovina,3,2,Low,>=60,Europe
45,Non-binary,Master's,Widowed,107856.0,632,40334.0,Personal,Self-employed,4,Good,0.3739615784008307,79735,2,Danielton,CA,Romania,2,0,Low,45-59,Europe
46,Male,Master's,Divorced,48548.0,717,13312.0,Home,Unemployed,14,Excellent,0.27420285078685014,271567,1,Stephenland,MP,Chad,4,1,Low,45-59,Africa
22,Male,Bachelor's,Widowed,96970.0,694,36027.0,Auto,Employed,3,Fair,0.371527276477261,277897,2,North Tracyland,LA,Pitcairn Islands,0,0,Low,18-29,Oceania
52,Non-binary,Bachelor's,Widowed,98412.0,655,29587.0,Personal,Employed,18,Good,0.30064423037840915,281508,2,Carrollview,MP,Faroe Islands,0,1,Low,45-59,Europe
57,Male,Bachelor's,Married,44204.0,731,46437.0,Auto,Employed,3,Good,1.0505157904262057,171263,0,Pacestad,IA,Venezuela,1,0,High,45-59,South America
61,Non-binary,PhD,Married,61850.0,695,27303.0,Auto,Employed,10,Excellent,0.4414389652384802,226492,0,Ortizville,IA,Sweden,0,2,Low,>=60,Europe
64,Female,Master's,Divorced,54052.0,686,42204.0,Business,Employed,19,Excellent,0.7808036705394805,195590,0,West Benjamin,FM,Korea,4,2,Low,>=60,Asia
52,Female,Master's,Single,35852.0,752,8539.0,Business,Unemployed,1,Poor,0.23817360258841905,90940,4,Lake Michaelberg,KS,Andorra,0,0,Low,45-59,Europe
37,Male,PhD,Widowed,55607.0,686,23689.0,Personal,Employed,5,Poor,0.4260075170392217,280921,1,North Thomasfort,OK,Tokelau,3,0,Low,30-44,Oceania
37,Female,PhD,Divorced,98723.0,692,12353.0,Business,Self-employed,19,Poor,0.12512788306676256,292433,0,Churchborough,MT,Taiwan,0,0,Medium,30-44,Asia
30,Male,Bachelor's,Divorced,94916.0,733,19515.0,Personal,Employed,16,Excellent,0.20560284883475916,119791,1,North Brian,AL,Singapore,3,2,Medium,30-44,Asia
29,Male,High School,Married,56660.0,640,7120.0,Home,Self-employed,10,Good,0.12566184256971408,299237,3,New Tonya,ME,Dominica,0,2,Low,18-29,North America
18,Male,Master's,Widowed,99401.0,745,7866.0,Home,Unemployed,2,Good,0.07913401273629038,223370,2,Lake Stephen,IA,Mali,3,0,Low,18-29,Africa
52,Non-binary,High School,Single,63130.0,611,12690.0,Personal,Employed,11,Fair,0.2010137810866466,273965,2,North Jeanne,TX,Albania,1,1,Low,45-59,Europe
37,Female,High School,Divorced,22082.0,674,48407.0,Personal,Self-employed,2,Poor,2.1921474504121004,72608,1,South Jocelyn,FM,Mali,0,0,High,30-44,Africa
26,Male,PhD,Married,102446.0,700,10042.0,Business,Employed,11,Poor,0.09802237276223572,294155,3,New Alison,MH,China,0,0,Low,18-29,Asia
37,Female,Bachelor's,Single,61538.0,701,23855.0,Auto,Employed,17,Fair,0.38764665734993015,192993,0,New Janet,IL,Saint Vincent and the Grenadines,0,2,Low,30-44,North America
33,Female,Bachelor's,Married,79607.0,704,42380.0,Auto,Unemployed,3,Good,0.5323652442624393,216010,3,Marthastad,FM,Pitcairn Islands,2,1,Low,30-44,Oceania
26,Non-binary,Master's,Married,51957.0,612,27500.0,Auto,Unemployed,1,Poor,0.5292838308601343,91252,0,Ponceport,WV,Heard Island and McDonald Islands,4,2,Low,18-29,Antarctica
26,Female,High School,Divorced,78396.0,619,34047.0,Home,Self-employed,13,Excellent,0.4342951170978111,33239,0,Anthonymouth,SD,Vietnam,1,0,High,18-29,Asia
34,Male,PhD,Married,36593.0,758,8343.0,Auto,Self-employed,8,Good,0.22799442516328258,20193,0,Jamesfurt,MD,Togo,4,0,Low,30-44,Africa
34,Male,Master's,Married,39417.0,791,35337.0,Personal,Self-employed,16,Fair,0.8964913615952508,169065,0,West Kaitlynfurt,IA,Malaysia,4,2,High,30-44,Asia
54,Female,High School,Widowed,79739.0,755,33684.0,Personal,Unemployed,9,Excellent,0.4224281719108592,94472,3,Hawkinsbury,PA,Gambia,4,0,High,45-59,Africa
26,Male,Bachelor's,Single,72196.0,789,14443.0,Auto,Self-employed,7,Good,0.20005263449498586,259287,2,Joeland,SD,Cape Verde,3,2,Low,18-29,Africa
41,Non-binary,Bachelor's,Widowed,43640.0,690,48374.0,Business,Self-employed,7,Good,1.1084784601283226,293015,0,Pittsmouth,NE,Equatorial Guinea,3,2,Medium,30-44,Africa
59,Non-binary,Bachelor's,Single,107513.0,603,35766.0,Auto,Self-employed,0,Excellent,0.33266674727707346,164329,4,Leahside,KY,Guernsey,0,1,Low,45-59,Europe
65,Male,Master's,Married,34234.0,601,35090.0,Personal,Unemployed,3,Fair,1.0250043816089267,223604,2,Clarkebury,MD,Saint Barthelemy,3,2,Low,>=60,North America
19,Non-binary,Bachelor's,Divorced,40572.0,640,43433.0,Business,Self-employed,16,Poor,1.0705166124420782,132386,3,New Nathan,SD,Turkey,4,0,Medium,18-29,Asia
22,Male,Master's,Married,27066.0,682,46543.0,Auto,Employed,9,Good,1.7196113204758738,25278,0,New Shawn,TN,Kiribati,3,2,Low,18-29,Oceania
18,Male,Master's,Divorced,72092.0,627,11842.0,Auto,Employed,18,Excellent,0.16426233146534983,84899,0,Lake Paulberg,GU,Tanzania,1,0,Low,18-29,Africa
26,Non-binary,Master's,Divorced,38077.0,684,44004.0,Auto,Self-employed,2,Poor,1.1556582713974315,197091,2,Williamhaven,NM,Vietnam,3,1,Low,18-29,Asia
31,Female,Bachelor's,Divorced,111115.0,651,8775.0,Auto,Self-employed,11,Good,0.078972235971741,107437,2,Davidstad,NY,Iraq,0,1,Low,30-44,Asia
27,Male,PhD,Widowed,58227.0,627,27628.0,Business,Employed,15,Poor,0.4744877805828911,172845,1,Christopherside,NC,Kenya,4,0,Low,18-29,Africa
67,Female,Master's,Divorced,66275.0,699,40371.0,Auto,Self-employed,19,Fair,0.6091437193511883,75282,4,North Steveland,MN,India,4,2,High,>=60,Asia
46,Non-binary,Bachelor's,Divorced,117435.0,638,20452.0,Personal,Unemployed,8,Poor,0.17415591603865968,119895,0,Madelinebury,WV,Samoa,4,0,Low,45-59,Oceania
66,Male,Bachelor's,Married,98342.0,788,37371.0,Home,Employed,13,Fair,0.38001057533912264,101976,3,South Daniel,CT,Denmark,1,1,High,>=60,Europe
50,Male,Master's,Married,21304.0,699,45308.0,Auto,Self-employed,4,Poor,2.1267367630491925,65891,2,South Juan,WV,Armenia,3,0,Medium,45-59,Asia
18,Non-binary,PhD,Married,47892.0,662,28581.0,Auto,Employed,11,Excellent,0.5967802555750439,259607,0,Kevinland,PA,Liberia,0,2,Low,18-29,Africa
64,Female,High School,Divorced,47293.0,657,11572.0,Personal,Employed,15,Good,0.24468737445287886,255479,4,Robertburgh,WI,Swaziland,4,0,Low,>=60,Africa
33,Non-binary,Master's,Divorced,43371.0,616,21907.0,Personal,Employed,2,Excellent,0.5051070992137604,266313,3,West Colleen,GU,Saint Vincent and the Grenadines,3,1,Low,30-44,North America
43,Female,Bachelor's,Widowed,75611.0,728,7090.0,Business,Unemployed,5,Good,0.09376942508365185,163944,3,South Bradview,OH,Comoros,4,0,Medium,30-44,Africa
30,Male,Master's,Married,117683.0,713,15587.0,Home,Self-employed,14,Fair,0.13244903681925171,86147,0,New John,VA,Paraguay,0,1,Low,30-44,South America
61,Female,High School,Widowed,46295.0,726,48485.0,Home,Unemployed,1,Excellent,1.0473053245490873,218457,1,North Josephfort,OK,Zambia,4,0,Medium,>=60,Africa
68,Female,PhD,Single,115641.0,722,31798.0,Personal,Self-employed,1,Excellent,0.27497167959460744,268770,2,Jessicaton,FL,Namibia,0,2,Medium,>=60,Africa
44,Male,High School,Single,58059.0,638,11865.0,Auto,Self-employed,18,Fair,0.20436108096935876,206508,0,Williamsonport,FL,United Arab Emirates,1,2,Low,30-44,Asia
48,Male,Master's,Married,109288.0,651,23794.0,Home,Unemployed,10,Fair,0.21771832223116902,275864,1,South Judyville,MT,Gabon,2,2,Medium,45-59,Africa
25,Non-binary,High School,Married,40455.0,755,21915.0,Business,Employed,13,Fair,0.5417130144605117,214805,2,West Bradleybury,FM,Puerto Rico,0,2,Low,18-29,North America
53,Male,High School,Married,106538.0,637,19676.0,Home,Unemployed,4,Fair,0.18468527661491674,67803,0,South Jack,VT,Turkey,2,2,Medium,45-59,Asia
45,Non-binary,PhD,Single,62320.0,755,34910.0,Home,Unemployed,11,Excellent,0.5601732991014121,277041,2,Harristown,KS,Uzbekistan,0,1,Low,45-59,Asia
59,Female,Master's,Married,80760.0,760,18369.0,Business,Self-employed,8,Poor,0.2274517087667162,58815,0,East Melanie,ID,Denmark,2,1,Low,45-59,Europe
67,Non-binary,High School,Single,42253.0,630,22664.0,Business,Employed,14,Poor,0.5363879487847016,108738,3,West Steven,VA,Venezuela,0,0,Low,>=60,South America
64,Male,High School,Divorced,109606.0,775,45316.0,Personal,Self-employed,8,Excellent,0.41344451946061345,258825,1,Lake Christopherview,CO,Macao,2,1,Medium,>=60,Asia
50,Female,High School,Single,75820.0,774,19581.0,Home,Unemployed,6,Poor,0.25825639672909523,264233,3,Richardsbury,WI,British Indian Ocean Territory (Chagos Archipelago),0,1,Medium,45-59,Asia
45,Non-binary,Master's,Widowed,91062.0,628,45109.0,Personal,Employed,19,Fair,0.49536579473325865,295511,0,Harringtonburgh,WY,Andorra,2,2,Low,45-59,Europe
65,Female,PhD,Divorced,23185.0,751,22852.0,Auto,Employed,10,Poor,0.9856372654733664,87114,3,Wardmouth,ME,Saudi Arabia,2,2,Medium,>=60,Asia
67,Female,Bachelor's,Single,98104.0,628,31828.0,Auto,Unemployed,1,Good,0.3244312158525646,166083,1,Lake Shannonshire,PA,Brazil,4,1,Medium,>=60,South America
62,Female,Master's,Single,21511.0,641,46352.0,Auto,Self-employed,14,Excellent,2.1548045186183815,161876,4,Hansenville,MN,Comoros,0,1,High,>=60,Africa
51,Male,Bachelor's,Divorced,69376.0,776,15609.0,Personal,Self-employed,15,Poor,0.22499135147601476,195717,2,Stephanieport,IL,Philippines,1,2,Low,45-59,Asia
55,Non-binary,High School,Single,94039.0,642,26985.0,Auto,Unemployed,9,Excellent,0.28695541211624964,296561,2,Jonestown,AK,Gibraltar,4,2,Medium,45-59,Europe
63,Male,Bachelor's,Widowed,114467.0,646,33268.0,Auto,Unemployed,16,Fair,0.2906339818462963,48786,4,North Jessica,SC,Romania,1,1,Low,>=60,Europe
45,Male,Bachelor's,Married,101673.0,652,37398.0,Home,Employed,5,Fair,0.36782626656044376,75240,2,Carterchester,IN,Dominican Republic,0,0,Low,45-59,North America
64,Male,Bachelor's,Widowed,55765.0,607,7146.0,Home,Unemployed,1,Fair,0.12814489375056037,280331,0,Ryanside,NM,Madagascar,4,1,Low,>=60,Africa
35,Male,PhD,Widowed,103824.0,735,19030.0,Personal,Self-employed,9,Fair,0.18329095392202188,50959,3,Port Samanthafort,DC,Timor-Leste,4,2,Low,30-44,Asia
61,Female,PhD,Widowed,24959.0,658,41336.0,Business,Employed,1,Excellent,1.6561560959974357,44214,2,Jessicastad,VI,Angola,2,0,Low,>=60,Africa
50,Male,High School,Widowed,95768.0,654,35319.0,Home,Self-employed,13,Good,0.3687975106507393,67246,4,Ericfurt,GA,Cote d'Ivoire,2,0,Medium,45-59,Africa
69,Non-binary,PhD,Widowed,33225.0,718,32087.0,Auto,Employed,19,Excellent,0.9657486832204665,90749,1,Paynefort,LA,Mongolia,2,1,Medium,>=60,Asia
20,Non-binary,Bachelor's,Married,116220.0,643,18754.0,Home,Self-employed,11,Fair,0.16136637411805196,29450,4,Sueport,CT,Vietnam,4,0,Low,18-29,Asia
28,Female,Master's,Single,67679.0,651,22108.0,Business,Self-employed,2,Good,0.3266596728675069,237227,0,Mariafurt,SC,Singapore,1,1,Medium,18-29,Asia
59,Male,High School,Married,64929.0,759,18028.0,Personal,Self-employed,10,Poor,0.27765713317623864,268917,4,Austinshire,IA,Isle of Man,2,2,Medium,45-59,Europe
62,Female,Master's,Married,23743.0,754,19335.0,Auto,Self-employed,10,Fair,0.8143452807143158,69077,4,Lake Lisa,MI,Swaziland,2,0,Low,>=60,Africa
